Date,Close,High,Low,Open,Volume,Year,Month,Day,MA5,MA10,MA20,RSI,MACD,Signal_Line,MACD_Histogram,VWAP,SMA,Std_dev,Upper_band,Lower_band,Relative_Performance,ROC,ATR,Close_yes,Open_yes,High_yes,Low_yes
2020-01-31,48.97517013549805,49.7827697327936,48.71970370572851,49.44489639980646,7673000,2020.0,1.0,31.0,50.47005157470703,51.63200950622559,52.83846607208252,10.01355329262195,-1.1068818048719749,-0.6943299133957751,-0.4125518914761997,52.61578305713295,52.59000568389892,1.8013593903930514,56.19272446468503,48.98728690311282,16.468376010751935,-2.397759394955745,0.9376878243666232,50.17832565307617,49.2388731782612,50.26073569519605,49.107020254491054
2020-02-03,48.76914978027344,49.72508431916846,48.505443917379765,48.9586881727519,7015300,2020.0,2.0,3.0,49.944287872314455,51.16722679138184,52.59000568389892,10.067322598583957,-1.2180810684719034,-0.7990801444110008,-0.4190009240609026,52.4101948156716,52.3213550567627,1.9520475596630624,56.22545017608882,48.417259937436576,16.27817658304947,-0.4206628678463331,0.9877210394173368,48.97517013549805,49.44489639980646,49.7827697327936,48.71970370572851
2020-02-04,46.552364349365234,49.29655405257117,46.50291832869057,48.56312203581447,13403000,2020.0,2.0,4.0,49.63773040771484,50.68184204101563,52.3213550567627,7.304990433505907,-1.4681593171372072,-0.932895978956242,-0.535263338180965,51.86746378739184,51.90972537994385,2.250408604943447,56.41054258983075,47.40890817005696,15.304994911638698,-4.545466633918782,1.1478283563521832,48.76914978027344,48.9586881727519,49.72508431916846,48.505443917379765
2020-02-05,48.43951416015625,48.57960966313217,46.8243150213695,47.20339179286852,12891800,2020.0,2.0,5.0,48.86474151611328,50.06048316955567,51.90972537994385,24.674253041850463,-1.4968165433829697,-1.0456800918415876,-0.451136451541382,51.586972494553926,51.59245319366456,2.2709215615863534,56.13429631683726,47.05061007049185,15.743620562781278,4.053821620376508,1.2402435808678125,46.552364349365234,48.56312203581447,49.29655405257117,46.50291832869057
2020-02-06,48.13460159301758,48.6784952720045,47.73904283953814,48.6784952720045,5901700,2020.0,2.0,6.0,48.58290481567383,49.71189651489258,51.59245319366456,23.52936414542944,-1.5265345574112672,-1.1418509849555236,-0.3846835724557436,51.462321627408535,51.32339019775391,2.348504006017506,56.02039820978892,46.626382185718896,15.592054606778428,-0.6294707377339392,1.2573138828477408,48.43951416015625,47.20339179286852,48.57960966313217,46.8243150213695
2020-02-07,47.788490295410156,48.101639019873645,47.43413497869792,47.64015536545519,5081800,2020.0,2.0,7.0,48.17416000366211,49.32210578918457,51.32339019775391,22.769191326626,-1.560031514565523,-1.2254870908775235,-0.3345444236879995,51.35154681886211,50.99046115875244,2.3543381062590787,55.6991373712706,46.28178494623428,15.562884635051196,-0.7190488466775391,1.272617820706044,48.13460159301758,48.6784952720045,48.6784952720045,47.73904283953814
2020-02-10,47.68960189819336,47.91210431016395,47.14570816125033,47.35172856378363,6756300,2020.0,2.0,10.0,47.93682403564453,48.94055595397949,50.99046115875244,24.50327040077498,-1.5763859655091963,-1.295666865803858,-0.2807190997053381,51.21040525646811,50.67937049865723,2.359118952486926,55.39760840363108,45.961132593683374,15.415596339777984,-0.2069293183473819,1.260845281151456,47.78849029541016,47.64015536545519,48.101639019873645,47.43413497869792
2020-02-11,48.381832122802734,48.629055985019946,47.969791304566726,48.4972030489293,6143000,2020.0,2.0,11.0,47.72091445922852,48.67932243347168,50.67937049865723,31.93277245547182,-1.5160141246499776,-1.339736317573082,-0.1762778070768955,51.114636627994194,50.41484069824219,2.3017632908947734,55.01836728003173,45.81131411645264,15.612306621938412,1.4515328227883595,1.2573131334676655,47.68960189819336,47.35172856378363,47.91210431016395,47.14570816125033
2020-02-12,49.24711608886719,50.392592178073244,49.065820270642305,49.36249015598362,5906800,2020.0,2.0,12.0,48.08680801391601,48.47577476501465,50.41484069824219,36.81747968389711,-1.3824122335254927,-1.3482715007635644,-0.0341407327619283,51.05575504364869,50.19316215515137,2.1810086052621216,54.55517936567561,45.83114494462713,15.789791685604056,1.788448118021213,1.2985171882671886,48.381832122802734,48.4972030489293,48.629055985019946,47.969791304566726
2020-02-13,48.8155517578125,49.33839857705114,48.632969625345055,49.03962896605763,5995600,2020.0,2.0,13.0,48.248328399658206,48.41561660766602,50.19316215515137,36.80687411651402,-1.296411185879336,-1.3378994377867188,0.0414882519073829,50.98628447760865,49.95567436218262,2.049102608998221,54.05387958017906,45.857469144186176,15.668140112385172,-0.8763240679432349,1.2847445090504124,49.24711608886719,49.36249015598362,50.39259217807325,49.06582027064231
2020-02-14,48.64958572387695,49.047944292674984,48.28442449394687,48.857064342992956,4204500,2020.0,2.0,14.0,48.38451843261719,48.27933921813965,49.95567436218262,41.2404174307511,-1.2274969867453862,-1.3158189475784523,0.0883219608330663,50.936550343691415,49.70700378417969,1.8750084565882768,53.45702069735624,45.95698687100314,15.589895771671904,-0.3399859838908559,1.234505317665311,48.8155517578125,49.03962896605763,49.33839857705114,48.632969625345055
2020-02-18,48.38399887084961,48.60807609236803,47.89434934957711,48.47528994249099,3937800,2020.0,2.0,18.0,48.55673751831055,48.24678077697754,49.70700378417969,39.38983277570669,-1.1807022265629072,-1.2887956033753436,0.1080933768124363,50.88666262617853,49.44505386352539,1.6518006000665342,52.74865506365845,46.14145266339232,15.544841925083608,-0.5459180156944132,1.24253773051106,48.64958572387695,48.85706434299296,49.04794429267498,48.28442449394687
2020-02-19,49.18071746826172,49.26371079347023,48.6993688455389,48.757462590249034,5267400,2020.0,2.0,19.0,48.6956169128418,48.20826568603516,49.44505386352539,46.59541233138632,-1.0670284696285035,-1.2444421766259757,0.1774137069974719,50.843199717482605,49.26579208374024,1.4552855704885204,52.17636322471728,46.3552209427632,15.725626871960488,1.646657192471368,1.2223775151885905,48.38399887084961,48.47528994249099,48.60807609236803,47.89434934957711
2020-02-20,48.865352630615234,49.42139366650966,48.61637898520174,49.17242002109616,5755000,2020.0,2.0,20.0,48.8553939819336,48.47110099792481,49.26579208374024,43.298243619090194,-0.9909652742399828,-1.193746796148777,0.2027815219087942,50.789635872046944,49.11279067993164,1.315054877025861,51.742900433983365,46.48268092587992,15.689245054108214,-0.6412367567634636,1.197470318088799,49.18071746826172,48.75746259024904,49.26371079347023,48.6993688455389
2020-02-21,48.50019073486328,48.64127781264774,47.94414967138856,48.40060190493249,5216300,2020.0,2.0,21.0,48.7790412902832,48.51368484497071,49.11279067993164,47.34877794617964,-0.94920827495865,-1.1448390919107518,0.1956308169521017,50.73478359318272,48.93617477416992,1.1258839380761676,51.187942650322256,46.68440689801759,15.734031572327742,-0.7472818184947938,1.1590832475087285,48.865352630615234,49.17242002109616,49.42139366650966,48.61637898520174
2020-02-24,46.79056930541992,47.25531928909925,46.46690323367987,46.59968939556994,10350200,2020.0,2.0,24.0,48.71596908569336,48.55024375915527,48.93617477416992,40.54337493103616,-1.0420555459621,-1.1242823827210215,0.0822268367589216,50.55578859681449,48.69550380706787,1.0365077976000725,50.76851940226802,46.622488211867726,15.700115229292264,-3.5249787754224937,1.2172008974654938,48.50019073486328,48.40060190493249,48.64127781264774,47.94414967138856
2020-02-25,44.67428970336914,47.047842017202754,44.43361378893815,46.90675810135336,10447900,2020.0,2.0,25.0,48.34416580200195,48.45045166015625,48.69550380706787,40.936667903765496,-1.271743882712876,-1.1537746827193924,-0.1179691999934835,50.29815893243349,48.41412143707275,1.3062327116958572,51.02658686046446,45.80165601368104,15.458437409515232,-4.522876369032858,1.2043860763500651,46.79056930541992,46.59968939556994,47.25531928909925,46.46690323367987
2020-02-26,42.466712951660156,45.02285049964559,42.41692012012264,44.83197059171761,11646700,2020.0,2.0,26.0,47.60222396850586,48.14892044067383,48.41412143707275,22.04076384895876,-1.613309313264054,-1.245681608828325,-0.367627704435729,49.93355712448747,48.01659164428711,1.786159410781827,51.588910465850766,44.444272822723455,14.748810624448794,-4.941492671438041,1.2457207239040666,44.67428970336914,46.90675810135336,47.047842017202754,44.43361378893815
2020-02-27,39.113861083984375,41.17204812801144,39.113861083984375,41.16374721228483,14676100,2020.0,2.0,27.0,46.25942306518554,47.55740852355957,48.01659164428711,17.1476250955466,-2.12999623190634,-1.422544533443928,-0.7074516984624117,49.33398583086493,47.47984981536865,2.623347665659117,52.72654514668689,42.23315448405042,14.2231448714823,-7.895246970238389,1.4181063978475972,42.46671295166016,44.83197059171761,45.02285049964559,42.41692012012264
2020-02-28,40.1844482421875,40.201046907826026,37.44573172926603,37.69470538210039,16558800,2020.0,2.0,28.0,44.30912475585937,46.54408302307129,47.47984981536865,23.695138436916224,-2.4251314947818727,-1.6230619257115169,-0.8020695690703559,48.79558647626958,46.98015594482422,3.0061720676455392,52.9925000801153,40.96781180953314,14.674099161420507,2.7371042605699003,1.5648812952933358,39.113861083984375,41.16374721228483,41.17204812801144,39.113861083984375
2020-03-02,40.856693267822266,40.98118171774155,38.906395324905525,40.93138570459928,10672800,2020.0,3.0,2.0,42.64597625732422,45.68097267150879,46.98015594482422,27.264620049308903,-2.5750996161319364,-1.813469463795601,-0.7616301523363354,48.5054864208206,46.57423210144043,3.260009442258278,53.09425098595699,40.05421321692387,14.300288218514131,1.6728984844664565,1.6583377412877935,40.1844482421875,37.69470538210039,40.201046907826026,37.44573172926603
2020-03-03,39.93547439575195,42.73228780778561,39.37943334597988,41.105653407685175,11785400,2020.0,3.0,3.0,41.45920104980469,44.90168342590332,46.57423210144043,22.31796455158384,-2.736737688282105,-1.9981231086929017,-0.738614579589203,48.17309074191999,46.13254833221436,3.533890944365334,53.20033022094502,39.06476644348369,14.389867458960024,-2.254756316257833,1.830723482357732,40.856693267822266,40.93138570459928,40.98118171774155,38.906395324905525
2020-03-04,41.022666931152344,41.12225576757578,39.62011280714745,40.45832491496613,8924200,2020.0,3.0,4.0,40.51143798828125,44.05683097839356,46.13254833221436,23.43169893982622,-2.7454616999543475,-2.147590826945191,-0.5978708730091564,47.969077044929584,45.85606346130371,3.711185678703693,53.2784348187111,38.43369210389633,14.18535782068417,2.722372907421966,1.7943936898690052,39.93547439575195,41.105653407685175,42.73228780778561,39.37943334597988
2020-03-05,39.58690643310547,40.36702461104243,38.82338375255602,39.81928138698642,9603800,2020.0,3.0,5.0,40.22262878417969,43.24102592468262,45.85606346130371,22.004091011347256,-2.8355430399981145,-2.285181269555776,-0.5503617704423385,47.719374079967,45.41343307495117,3.909467340530692,53.23236775601256,37.594498393889786,14.159572146772812,-3.4999199356211763,1.901097563218308,41.02266693115234,40.45832491496613,41.12225576757578,39.62011280714745
2020-03-06,37.62001419067383,38.582714586836765,37.0805686658609,38.15945654961516,14504800,2020.0,3.0,6.0,40.31723785400391,42.31318130493164,45.41343307495117,19.83663391332905,-3.0307087925340923,-2.434286774151439,-0.5964220183826532,47.28454688288219,44.88770370483398,4.2190018477613815,53.32570740035675,36.449700009311215,13.682232592242189,-4.9685424289349855,2.025584560969484,39.58690643310547,39.81928138698642,40.36702461104243,38.82338375255602
2020-03-09,28.275178909301758,30.042897189825002,26.55725662466357,28.175590083403346,29828600,2020.0,3.0,9.0,39.804351043701175,41.2251636505127,44.88770370483398,13.2545233497719,-3.894535386994704,-2.7263364967200925,-1.1681988902746117,45.73834250215508,43.91203813552856,5.556989465208896,55.02601706594636,32.79805920511077,11.154670742132328,-24.84006314832464,2.761836074663085,37.62001419067383,38.15945654961516,38.582714586836765,37.0805686658609
2020-03-10,28.947412490844727,31.055392466524555,27.387172676181752,30.408060307257447,20337700,2020.0,3.0,10.0,37.28804817199707,39.37362461090088,43.91203813552856,12.858070498134396,-4.473314964332275,-3.075732190242529,-1.3975827740897455,44.856071969602816,42.97492866516113,6.40242164681251,55.77977195878615,30.17008537153611,10.858025006856744,2.377468887816025,2.9610152080718115,28.27517890930176,28.175590083403343,30.042897189825,26.55725662466357
2020-03-11,27.022014617919922,28.175595153601066,26.150603528351233,27.87682545627053,18460700,2020.0,3.0,11.0,35.09043579101562,37.80093688964844,42.97492866516113,12.140446309134845,-5.029389791547082,-3.46646371050344,-1.562926081043642,44.04419800272145,41.906937789917,7.18652916494761,56.27999611981222,27.53387946002177,10.65524454903252,-6.6513643439936265,3.103286228156496,28.947412490844727,30.408060307257447,31.055392466524555,27.387172676181752
