Date,Close,High,Low,Open,Volume,Year,Month,Day,MA5,MA10,MA20,RSI,MACD,Signal_Line,MACD_Histogram,VWAP,SMA,Std_dev,Upper_band,Lower_band,Relative_Performance,ROC,ATR,Close_yes,Open_yes,High_yes,Low_yes
2020-01-31,28.34564781188965,28.50548914786967,28.086851685322447,28.117299548610376,33894005,2020.0,1.0,31.0,29.106135177612305,29.800176429748536,29.71659164428711,35.51392520266519,-0.2261861445728037,0.0203832358277125,-0.2465693804005163,29.514495975087076,29.659344100952147,0.8085941907197176,31.27653248239158,28.042155719512717,9.53149902579301,0.4586087116051907,0.604968537656015,28.21624565124512,28.239082311731927,28.292363772342405,27.92700474809997
2020-02-03,28.551156997680664,28.95457508505339,28.39131261482632,28.513100997282546,20875735,2020.0,2.0,3.0,28.77467155456543,29.57492198944092,29.659344100952147,38.58802368796849,-0.2687110538793789,-0.0374356221137057,-0.2312754317656731,29.47811098587137,29.62028303146362,0.8433430804373031,31.30696919233823,27.93359687058901,9.529810902026528,0.7250114273444686,0.6183246658774362,28.34564781188965,28.117299548610376,28.50548914786967,28.086851685322447
2020-02-04,28.688161849975586,29.10679919057417,28.642491598544563,28.98501389368707,31150865,2020.0,2.0,4.0,28.433076858520508,29.37775249481201,29.62028303146362,33.82676525454512,-0.2880368942769067,-0.0875558765463459,-0.2004810177305607,29.435964767897456,29.58995590209961,0.8662616978953824,31.32247929789037,27.857432506308847,9.431791000839482,0.4798574443272141,0.61603476317622,28.551156997680664,28.513100997282542,28.95457508505339,28.39131261482632
2020-02-05,29.053524017333984,29.35799038572182,28.787119770487266,28.809953370939006,29443490,2020.0,2.0,5.0,28.42328224182129,29.20709228515625,29.58995590209961,32.568530491943974,-0.2707500505338238,-0.1241947113438415,-0.1465553391899823,29.417604619091865,29.58279428482056,0.870266286220501,31.32332685726156,27.84226171237956,9.442862218399334,1.2735642292770688,0.6208248107097875,28.688161849975582,28.98501389368707,29.10679919057417,28.642491598544563
2020-02-06,29.122026443481445,29.304707479666327,28.946959667465894,29.259037220620108,21047748,2020.0,2.0,6.0,28.570947265625,29.084270668029784,29.58279428482056,33.89750811016846,-0.2486561754238216,-0.1490870041598375,-0.0995691712639841,29.4077973870158,29.56737957000733,0.8758217591652123,31.31902308833775,27.8157360516769,9.433384956751691,0.2357800936870546,0.620545042568521,29.053524017333984,28.80995337093901,29.35799038572182,28.787119770487266
2020-02-07,28.962182998657227,29.22858721279025,28.870842487278416,29.198142415926466,21903596,2020.0,2.0,7.0,28.752103424072267,28.929119300842284,29.56737957000733,33.283894323094145,-0.2412635147347366,-0.1675223062748173,-0.0737412084599192,29.39292432415337,29.55037679672241,0.8844978510222848,31.31937249876698,27.78138109467784,9.431875960112396,-0.5488747327883736,0.6251089210611401,29.122026443481445,29.259037220620108,29.304707479666327,28.946959667465894
2020-02-10,28.779499053955078,29.091576552486423,28.710995207572942,29.083965354043233,19998385,2020.0,2.0,10.0,28.87541046142578,28.825041007995605,29.55037679672241,32.899126200888176,-0.2472951805558843,-0.1834768811310307,-0.0638182994248535,29.374783976920053,29.501636219024657,0.8994016472212027,31.30043951346706,27.702832924582253,9.302932350408254,-0.6307671790852898,0.6269984913575745,28.962182998657227,29.198142415926466,29.22858721279025,28.870842487278416
2020-02-11,28.992630004882812,29.023077864460586,28.74144817004056,28.840399888175856,16027335,2020.0,2.0,11.0,28.921078872680663,28.677077865600587,29.501636219024657,36.63542501707488,-0.2322007667456738,-0.1932216582539593,-0.0389791084917144,29.365936571036293,29.466565990448,0.9051610765906394,31.276888143629275,27.65624383726672,9.355615725004936,0.7405651867955054,0.6234345694107967,28.77949905395508,29.083965354043237,29.091576552486423,28.710995207572942
2020-02-12,28.726228713989258,29.0687511022687,28.711003252443255,28.992632975721527,22944315,2020.0,2.0,12.0,28.98197250366211,28.7026273727417,29.466565990448,29.27273731293832,-0.2389798815041608,-0.2023733029039996,-0.0366065786001611,29.34541490491605,29.39331111907959,0.9027009588161355,31.19871303671186,27.58790920144732,9.210309218684277,-0.9188586576957314,0.6113148533397104,28.99263000488281,28.840399888175856,29.023077864460586,28.74144817004056
2020-02-13,28.109683990478516,28.60443644396025,28.07923613191045,28.60443644396025,22099745,2020.0,2.0,13.0,28.916513442993164,28.743730354309083,29.39331111907959,29.613345179722955,-0.2907507911647506,-0.2200488005561499,-0.0707019906086007,29.308376614571507,29.26662530899048,0.8957943086486485,31.05821392628777,27.47503669169318,9.022257281096929,-2.146277987442513,0.5859494378647897,28.726228713989254,28.992632975721527,29.0687511022687,28.711003252443252
