Date,Close,High,Low,Open,Volume,Year,Month,Day,MA5,MA10,MA20,RSI,MACD,Signal_Line,MACD_Histogram,VWAP,SMA,Std_dev,Upper_band,Lower_band,Relative_Performance,ROC,ATR,Close_yes,Open_yes,High_yes,Low_yes
2020-01-31,48.309898376464844,49.149801460846064,48.10770113391349,49.149801460846064,34282900,2020.0,1.0,31.0,50.48896942138672,51.60183868408203,52.96589946746826,13.814520260187235,-1.3793911993729395,-0.9643391505730596,-0.4150520487998798,52.397280776384086,52.62449550628662,1.925691968151194,56.47587944258901,48.77311156998423,16.244671928728703,-4.120999319300466,0.8532335594561928,50.38631820678711,49.60085303767878,50.45630715653746,49.32866389985259
2020-02-03,47.228904724121094,47.765507385841005,46.94893708613199,47.73440217789463,27389300,2020.0,2.0,3.0,49.83571395874024,51.08078956604004,52.62449550628662,6.519661650493205,-1.590543353911393,-1.0895799912407265,-0.5009633626706664,52.03104609187292,52.25120544433594,2.206416727277172,56.66403889889028,47.83837198978159,15.764073279666512,-2.2376235278325,0.9082276912472474,48.30989837646485,49.149801460846064,49.149801460846064,48.10770113391349
2020-02-04,46.63785934448242,48.146570053824675,46.575643001843076,47.78883498356391,31922100,2020.0,2.0,4.0,49.21201019287109,50.47186012268067,52.25120544433594,6.421166332706164,-1.7849990226074368,-1.2286637975140686,-0.5563352250933682,51.61961394848673,51.82736644744873,2.4302353351592823,56.687837117767295,46.96689577713017,15.333103053588676,-1.251448415099088,0.9698863299834484,47.22890472412109,47.73440217789463,47.765507385841005,46.94893708613199
2020-02-05,48.78427505493164,48.93981295229549,47.12780193628817,47.244456100970716,32099200,2020.0,2.0,5.0,48.48409423828125,49.88003997802734,51.82736644744873,25.981860463910067,-1.7457844155088722,-1.3320879211130294,-0.4136964943958428,51.41760924037909,51.53340110778809,2.424684536252628,56.38277018029334,46.68403203528283,15.85567339415945,4.60230323736579,1.0954274234276071,46.63785934448242,47.78883498356391,48.14657005382468,46.57564300184308
2020-02-06,48.12324523925781,49.002028917462056,48.04547480315204,48.93981553521623,16055400,2020.0,2.0,6.0,48.26945114135742,49.53319129943848,51.53340110778809,24.891470125046723,-1.7478974645821737,-1.4152498298068583,-0.3326476347753151,51.30425231127644,51.24760131835937,2.474942230315298,56.19748577898997,46.29771685772877,15.588375987197168,-1.3550059213332633,1.1204245333207383,48.78427505493164,47.24445610097072,48.93981295229549,47.12780193628817
2020-02-07,47.80439376831055,47.95215314664574,47.48554239753761,47.757731506744214,15112500,2020.0,2.0,7.0,47.816836547851565,49.15290298461914,51.24760131835937,24.624184825258624,-1.7550693729108175,-1.4832137384276505,-0.2718556344831671,51.19445316093161,50.92525005340576,2.48295231982099,55.89115469304775,45.95934541376378,15.568063788284862,-0.6625726701555701,1.122090935199738,48.12324523925781,48.93981553521623,49.002028917462056,48.04547480315204
2020-02-10,47.299530029296875,47.74128790416124,47.03132042834874,47.709733125407496,20934500,2020.0,2.0,10.0,47.71573562622071,48.77572479248047,50.92525005340576,25.22144771963694,-1.78096162929576,-1.5427633166012724,-0.2381983126944875,51.03223537285969,50.60176429748535,2.5141773703156804,55.63011903811672,45.57340955685399,15.28950616005185,-1.0561032139860482,1.1189835887492134,47.80439376831055,47.75773150674421,47.95215314664574,47.48554239753761
2020-02-11,47.749176025390625,48.03316302125364,47.4651890295276,47.78862100421668,14908700,2020.0,2.0,11.0,47.72986068725586,48.47093544006348,50.60176429748535,29.05964319795099,-1.7450825298600066,-1.5832271592530194,-0.1618553706069871,50.93766360724917,50.27509689331055,2.433923671559769,55.14294423643008,45.40724955019101,15.40815517612366,0.9506352300228782,1.1325017868578005,47.29953002929688,47.709733125407496,47.74128790416124,47.03132042834874
2020-02-12,48.33293151855469,48.53803158344315,47.772847678638456,48.38815088253349,17862100,2020.0,2.0,12.0,47.9521240234375,48.218109130859375,50.27509689331055,33.682842554895785,-1.6505177541538387,-1.5966852782331833,-0.0538324759206554,50.85076699355584,50.0009485244751,2.320245963637696,54.64144045175049,45.36045659719971,15.49668246269281,1.2225456892777542,1.1255226991469292,47.74917602539063,47.78862100421668,48.03316302125364,47.4651890295276
2020-02-13,48.06471633911133,48.45125184232636,47.77284216189579,48.16726786432787,16949400,2020.0,2.0,13.0,47.86185531616211,48.06565322875976,50.0009485244751,33.934760861263854,-1.5790153059732148,-1.5931512837811896,0.0141359778079748,50.76527695086061,49.71766586303711,2.1827399215212497,54.08314570607961,45.35218601999461,15.42714735253854,-0.5549325708505637,1.1334302478186804,48.33293151855469,48.38815088253349,48.53803158344315,47.772847678638456
2020-02-14,47.84383773803711,48.24615062061295,47.551960558734066,48.23826343081819,10855300,2020.0,2.0,14.0,47.85014953613281,47.833493041992185,49.71766586303711,37.38223353884227,-1.522620338327954,-1.5790450946905428,0.0564247563625888,50.70897042063922,49.433838272094725,2.0256523323265108,53.48514293674775,45.3825336074417,15.331691576701491,-0.459544168566095,1.0930252301694492,48.06471633911133,48.16726786432787,48.45125184232636,47.77284216189579
